codigo_produto;descricaoproduto;codigo_familia;preco_venda_unitario;custo_produto_unitario
1480700;High-Quality Earrings Teal #263;CC  ;90.50;44.16
1484200;Durable Electronics Orange #9;27  ;548.00;245.52
1484500;Modern Hobbies Yellow #7;190 ;16.00;9.12
1487600;Comfortable Gaming Accessories Blue #60;CBE ;686.70;325.10
1490200;Beautiful Gaming Accessories Gold #539;CBE ;1416.00;786.30
1500700;Delicious Electronics Silver #466;27  ;344.00;136.46
1531200;Durable Beauty Products Red #11;MCT ;241.00;108.00
1543500;Stylish Beauty Products Magenta #341;MCT ;279.90;79.16
1544100;Long-Lasting Toys Teal #537;36  ;36.90;27.12
1544101;Sustainable Toys Lime #855;36  ;36.90;27.12
1544102;Beautiful Toys Black #422;36  ;36.90;27.12
1545501;Eco-Friendly Electronics Brown #737;27  ;341.70;153.27
1545503;Useful Electronics Red #853;27  ;412.60;178.61
1547200;Comfortable Cleaning Supplies Silver #912;1   ;249.90;162.15
1550600;Modern Jewelry Lime #541;036 ;31.90;14.45
1559800;Fun Cleaning Supplies Purple #387;1   ;277.00;140.59
1560100;Versatile Tires and Wheels White #291;DMR ;2.80;1.60
1562400;Versatile Jewelry Purple #660;036 ;31.90;13.61
1564700;Stylish Audiobooks Orange #351;26  ;214.00;98.42
1566300;Sustainable Books Purple #942;49  ;101.60;42.15
1567000;Beautiful Consoles Red #564;CPOC;68.00;31.19
1567100;Sustainable Consoles Maroon #113;CPOC;72.00;33.18
1567200;Sophisticated Rings Gold #878;DLR ;130.00;59.90
1573900;Comfortable Beauty Products Lime #19;MCT ;310.00;92.31
1575500;Versatile Electronics Cyan #262;27  ;413.00;118.78
1578300;Eco-Friendly Electronics Olive #431;27  ;548.00;245.52
1578306;Innovative Electronics Olive #973;27  ;358.00;160.40
1578800;Powerful Electronics Black #161;27  ;471.00;211.13
1581400;Beautiful Software White #60;OTMO;375.00;208.24
1582300;Practical Hand Tools Yellow #243;DFM ;46.60;24.13
1608500;Useful Consoles Red #841;CPOC;67.50;31.11
1645100;Fun Sports Equipment Olive #774;BB  ;609.00;207.86
1645300;Modern Clothing Navy #632;130 ;51.50;26.63
1651300;Delicious Lighting Silver #889;CS  ;328.10;139.64
1651400;Modern Lighting Pink #761;CS  ;328.10;139.64
1656700;Eco-Friendly Bedding Yellow #906;MMS ;960.00;513.79
1656900;Practical Bedding Pink #845;MMS ;960.00;507.96
1657700;Beautiful Toys Lime #795;36  ;22.90;9.42
1657800;Stylish Toys White #484;36  ;22.90;9.42
1657900;Delicious Toys Teal #884;36  ;22.90;9.42
1660000;Practical Pet Supplies Silver #245;35  ;95.00;49.48
1669700;Luxurious Hobbies Orange #607;190 ;79.20;45.32
1679300;Practical Bedding Navy #967;MMS ;960.00;507.09
1704500;Versatile Clothing Olive #950;130 ;12.25;6.31
1757100;Innovative Food Lime #134;42  ;1800.00;888.82
1758200;Innovative Home Decor Blue #750;60  ;18.20;6.20
1837500;Useful Books Cyan #497;49  ;303.05;104.58
1837600;Practical Books White #278;49  ;303.05;117.04
1838400;Powerful Books Magenta #424;49  ;192.75;79.99
1870700;Long-Lasting Software Orange #833;OTMO;288.00;160.00
1870800;Fun Software Olive #991;OTMO;288.00;160.00
1871000;High-Quality Software Cyan #226;OTMO;288.00;160.00
1871100;Sustainable Software Brown #420;OTMO;288.00;160.00
1871200;Innovative Software Black #727;OTMO;288.00;160.00
1881500;Comfortable Marine Supplies Gold #601;MCAT;129.90;62.41
1885100;Fun Jewelry Gray #579;036 ;31.90;24.29
1886800;Beautiful Gaming Accessories White #810;CBE ;906.00;502.98
1890100;Delicious Sound Equipment Brown #748;FXA ;265.00;139.19
1894400;Long-Lasting Home Decor Cyan #209;60  ;54.90;23.94
1898500;Practical Electronics Pink #847;27  ;295.80;153.41
1899400;Long-Lasting Electronics Olive #750;27  ;295.80;138.83
1899700;Sophisticated Electronics Olive #864;27  ;295.80;153.40
1899900;Luxurious Electronics Purple #405;27  ;295.80;153.40
1900100;High-Quality Electronics Teal #948;27  ;212.10;110.02
1900400;Elegant Electronics Yellow #1000;27  ;212.10;110.02
1900600;Elegant Electronics Orange #420;27  ;212.10;110.02
1900900;Innovative Electronics White #89;27  ;212.10;110.02
1907000;Sustainable Sports Equipment Yellow #322;BB  ;210.00;123.00
1918900;Versatile Consoles Teal #744;CPOC;62.10;28.63
1920100;Sophisticated Watches Green #779;CR  ;2417.00;1429.90
1920101;Delicious Watches Purple #28;CR  ;2417.00;1299.00
1920200;Practical Plants and Flowers Navy #210;CRS ;720.00;400.00
1926200;Eco-Friendly Grocery Items Orange #880;19  ;224.10;103.33
1926500;Luxurious Consoles Maroon #385;CPOC;79.60;33.16
1929900;Luxurious Hand Tools Purple #186;DFM ;19.15;9.93
1930300;Innovative Hand Tools Purple #773;DFM ;21.00;10.88
1931000;Durable Hand Tools Orange #358;DFM ;4.90;2.52
1942100;Practical Musical Instruments Cyan #301;CRM ;594.00;330.00
1956600;Beautiful Consoles Lime #852;CPOC;95.30;43.92
1968800;Practical Cleaning Supplies Gold #576;1   ;492.00;289.79
1970700;Practical Home Appliances Pink #933;CSF ;306.90;130.91
1970800;Beautiful Home Appliances Maroon #760;CSF ;306.90;130.91
1977200;Comfortable Collectibles Olive #531;18  ;50.70;22.93
1981500;Sustainable Lawn and Garden Supplies Olive #945;DSF ;20.90;9.13
1982000;Beautiful Electronics Black #427;27  ;299.90;189.36
1982100;Delicious Electronics Yellow #469;27  ;299.90;172.08
1996800;Fun Home Appliances Blue #644;CSF ;307.60;130.91
1997200;Long-Lasting Home Appliances Green #6;CSF ;307.60;130.91
2001400;Stylish Personal Care Teal #763;75  ;588.00;326.21
2013700;Luxurious Software Cyan #122;HBE ;99.90;55.00
2015900;Long-Lasting Jewelry Teal #353;036 ;31.90;21.37
2021100;Long-Lasting Streaming Services Yellow #954;33  ;261.00;145.00
2026104;Luxurious Automotive Parts and Accessories Olive #73;DLN ;29.90;16.67
2026700;Stylish Office Supplies Magenta #542;333 ;2699.00;1606.63
2027600;Stylish Video Games Orange #184;ENT ;209.00;96.14
2027800;Fun Audiobooks Green #485;26  ;141.00;64.63
2030900;Eco-Friendly Household Goods Black #530;MSH ;289.90;195.82
2032300;Practical Beverages Orange #562;ELE ;186.00;73.13
2032500;Delicious Beverages Olive #796;ELE ;244.00;96.33
2032600;Practical Beverages Cyan #748;ELE ;63.00;24.86
2036400;Stylish Hand Tools Pink #978;DFM ;63.30;32.83
2063100;Beautiful Home Appliances Olive #744;CSF ;256.30;109.09
2063200;Sustainable Home Appliances Purple #981;CSF ;256.30;109.09
2070200;Sophisticated Musical Instruments Magenta #871;CRM ;597.00;353.02
2071601;Beautiful Books Red #516;49  ;113.00;56.47
2071900;Powerful Home Decor Navy #63;60  ;67.00;34.90
2078600;Sustainable Home Appliances Lime #349;CSF ;328.10;139.64
2086500;Useful Home Appliances Brown #618;CSF ;338.40;144.00
2089800;Durable Home Appliances Brown #434;CSF ;328.10;139.64
2092800;Useful Hobbies Black #245;190 ;95.20;54.47
2092900;Durable Hobbies Magenta #885;190 ;12.50;7.83
2093000;Innovative Hobbies Navy #638;190 ;12.50;8.98
2093200;Sophisticated Home Appliances Silver #804;CSF ;287.10;122.18
2095900;Eco-Friendly Home Appliances Pink #406;CSF ;307.60;130.91
2105400;Modern Collectibles Cyan #969;18  ;50.70;22.93
2105501;Beautiful Collectibles Gray #393;18  ;50.70;22.92
2105600;Sustainable Collectibles Teal #702;18  ;50.70;22.93
2109500;Stylish Power Tools Orange #4;OJP ;520.00;237.31
2111500;Modern Creativity White #264;DESA;17.50;7.67
2112100;Eco-Friendly Kitchen Appliances Pink #648;CAE ;8999.00;4459.18
2112202;Useful Office Supplies Silver #475;333 ;2699.00;1606.63
2112800;Practical Power Tools Yellow #514;OJP ;295.00;148.36
2114200;Fun Streaming Services Pink #828;33  ;500.00;277.45
2127700;Delicious Home Appliances Lime #869;CSF ;256.30;87.28
2140600;Fun Hardware Lime #76;SCF ;159.90;83.60
2143300;High-Quality Hardware Gray #842;SCF ;198.80;86.83
2170100;Beautiful Electronics Purple #314;27  ;380.30;170.62
2170200;Modern Electronics Gold #726;27  ;380.30;155.26
2173800;Durable Lighting Brown #801;CS  ;320.40;130.91
2174400;Sustainable Consoles White #538;CPOC;67.90;31.27
2174600;Durable Consoles Purple #219;CPOC;53.30;24.57
2175000;Comfortable Bathroom Fixtures Pink #492;74  ;41.25;19.65
2178000;Innovative Personal Care Black #553;75  ;643.00;355.42
2179800;Versatile Household Goods Magenta #44;MSH ;932.20;455.12
2187700;Innovative Kitchen Appliances Maroon #970;CAE ;6999.00;3461.12
2205200;Sophisticated Power Tools Silver #632;OJP ;361.50;165.29
2213400;Sophisticated Home Decor Pink #507;60  ;18.60;7.72
2214700;Useful Personal Care Red #545;75  ;740.00;408.98
2220400;Delicious Movies Magenta #908;0   ;256.50;137.74
2220500;Beautiful Movies Pink #884;0   ;256.50;137.74
2220600;Durable Movies Blue #180;0   ;256.50;137.74
2226500;Modern Jewelry Red #64;036 ;31.90;12.38
2226600;Delicious Movies Purple #548;DLS ;23.90;12.04
2226700;Long-Lasting Jewelry Olive #716;036 ;31.90;12.62
2226900;Stylish Movies Yellow #212;DLS ;23.90;12.04
2227000;Innovative Movies Gray #474;DLS ;23.90;12.07
2227100;Sustainable Movies Pink #49;DLS ;23.90;12.04
2228100;Luxurious Consoles Magenta #785;CPOC;66.00;30.13
2234500;Delicious Sports Equipment Teal #613;BB  ;167.00;76.57
2236900;Eco-Friendly Cleaning Supplies Gold #944;1   ;849.90;457.39
2237400;Stylish Pet Supplies Teal #819;35  ;207.50;96.88
2242500;Sustainable Movies White #805;0   ;236.00;126.72
2242600;Elegant Movies Black #318;0   ;236.00;126.72
2242700;Durable Movies Red #458;0   ;236.00;126.72
2251300;Durable Cleaning Supplies Brown #260;1   ;876.90;514.57
2251800;Useful Musical Accessories Brown #193;CSFC;307.60;130.91
2256900;Innovative Home Appliances White #389;CSF ;256.30;109.09
2261000;Modern Home Appliances Maroon #480;CSF ;307.60;130.91
2261100;Innovative Home Appliances Silver #462;CSF ;307.60;130.91
2261600;Comfortable Home Appliances Orange #498;CSF ;174.30;74.18
2267100;Eco-Friendly Home Appliances Red #175;CSF ;307.60;130.91
2267200;Useful Home Appliances Lime #257;CSF ;307.60;130.91
2268300;Innovative Home Appliances Brown #924;CSF ;249.90;74.18
2269000;Fun Home Appliances Black #690;CSF ;256.30;109.09
2270200;Fun Lighting Purple #215;CS  ;615.20;261.82
2270900;Elegant Home Appliances Cyan #665;CSF ;307.60;130.91
2272117;Beautiful Home Appliances Blue #659;CSF ;236.90;117.34
2272119;Elegant Home Appliances Pink #929;CSF ;236.90;117.34
2272136;Modern Home Appliances White #308;CSF ;237.00;117.34
2272200;Elegant Home Appliances Cyan #544;CSF ;250.00;130.91
2272300;Delicious Home Appliances Gray #744;CSF ;250.00;130.91
2272600;Comfortable Home Appliances Blue #117;CSF ;250.00;130.91
2272800;High-Quality Lighting Black #533;CS  ;320.40;130.91
2273400;Eco-Friendly Lighting Silver #322;CS  ;307.60;130.91
2278000;Sophisticated Kitchenware Blue #261;67  ;0.30;0.11
2280300;Sophisticated Kitchenware Maroon #884;67  ;0.49;0.19
2281100;Modern Home Decor Magenta #235;60  ;22.70;9.92
2281300;Sustainable Office Supplies Cyan #754;333 ;2666.00;1577.19
2281500;Luxurious Household Goods Teal #931;MSH ;600.40;349.04
2283500;Versatile Kitchenware Maroon #757;67  ;1.19;0.38
2283600;Modern Kitchenware Green #460;67  ;0.57;0.22
2293400;Fun Flooring Maroon #5;17  ;130.90;54.30
2294700;Long-Lasting Ebooks Gray #544;CBP ;127.10;65.91
2299900;Eco-Friendly Tools Brown #305;FR  ;27.00;13.99
2302900;High-Quality Kitchenware Brown #321;67  ;0.47;0.18
2303800;Modern Kitchenware White #321;67  ;0.93;0.36
2304400;Stylish Kitchenware Red #464;67  ;0.82;0.32
2305300;Luxurious Kitchenware Olive #551;67  ;0.31;0.13
2305600;Stylish Kitchenware Olive #268;67  ;1.32;0.51
2306400;High-Quality Kitchenware Olive #463;67  ;0.95;0.37
2306500;Versatile Kitchenware Brown #464;67  ;1.04;0.40
2307300;Delicious Kitchenware Gold #822;67  ;0.29;0.12
2307400;Sophisticated Kitchenware Yellow #375;67  ;0.47;0.14
2307700;Luxurious Kitchenware Teal #918;67  ;0.37;0.14
2308100;Beautiful Kitchenware Yellow #953;67  ;0.49;0.19
2308600;Long-Lasting Kitchenware Teal #867;67  ;0.37;0.14
2309200;Fun Kitchenware Lime #755;67  ;3.77;1.47
2310100;Powerful Kitchenware Cyan #275;67  ;4.55;1.75
2310200;High-Quality Kitchenware Cyan #434;67  ;3.74;1.46
2312000;Innovative Kitchenware Olive #12;67  ;4.10;1.59
2312100;High-Quality Kitchenware Navy #573;67  ;4.57;1.77
2313300;Durable Pet Food Gold #941;38  ;232.90;125.13
2315500;Fun Software Orange #941;HBE ;87.90;47.03
2317700;Sustainable Automotive Parts and Accessories Maroon #118;DLN ;21.60;8.25
2317901;Comfortable Automotive Parts and Accessories Silver #664;DLN ;21.60;11.14
2318300;Beautiful Consoles Green #190;CPOC;49.00;22.57
2318500;Comfortable Consoles Lime #418;CPOC;108.00;44.85
2318700;High-Quality Consoles Olive #964;CPOC;82.50;34.34
2320703;Long-Lasting Lighting Gray #62;CS  ;252.90;117.34
2320705;Sustainable Lighting Purple #733;CS  ;252.90;104.76
2320706;Eco-Friendly Lighting Blue #199;CS  ;252.90;104.76
2320707;Beautiful Lighting Gold #332;CS  ;252.90;104.76
2320708;Useful Lighting Gold #240;CS  ;252.90;104.76
2320709;Long-Lasting Lighting Orange #227;CS  ;252.90;92.01
2320714;Powerful Lighting Black #671;CS  ;199.90;104.76
2320716;Fun Lighting Navy #809;CS  ;199.90;104.76
2326500;Useful Clothing Silver #146;130 ;24.75;12.78
2326600;Modern Clothing Purple #174;130 ;18.50;9.56
2326700;Practical Clothing Red #758;130 ;18.00;9.27
2329500;Powerful Movies Purple #808;0   ;116.80;46.19
2329600;Powerful Movies Magenta #101;0   ;116.80;46.19
2330600;Stylish Hardware Teal #350;SCF ;148.90;65.01
2331400;Luxurious Books Yellow #998;49  ;127.00;52.66
2331600;Sustainable Books Maroon #472;49  ;127.00;52.66
2331700;Sophisticated Books Olive #711;49  ;127.00;47.88
2331800;Practical Books Cyan #887;49  ;177.50;73.57
2332100;Versatile Books Maroon #921;49  ;177.50;73.57
2332101;Elegant Books Green #729;49  ;177.50;73.57
2332102;Beautiful Books Pink #597;49  ;177.50;73.57
2343700;Long-Lasting Cleaning Supplies Red #654;1   ;364.90;202.22
2343800;Sustainable Cleaning Supplies Pink #394;1   ;439.90;235.93
2344000;Comfortable Cleaning Supplies Maroon #276;1   ;249.90;160.23
2346800;Sustainable Grocery Items Gray #901;19  ;3156.90;1856.98
2350600;Modern Clothing Gray #774;130 ;14.50;7.42
2351100;Powerful Womens Watches Purple #408;69  ;19.20;7.95
2358400;High-Quality Automotive Parts and Accessories Cyan #550;DLN ;29.90;13.92
2358600;Eco-Friendly Automotive Parts and Accessories Navy #56;DLN ;29.90;12.58
2359401;Long-Lasting Hardware Silver #390;SCF ;198.80;86.83
2359402;Eco-Friendly Hardware Green #596;SCF ;198.80;86.83
2359404;Modern Hardware Green #254;SCF ;198.80;86.83
2359411;Innovative Hardware Blue #52;SCF ;198.80;86.83
2359412;Durable Hardware Magenta #100;SCF ;198.80;86.83
2359414;Innovative Hardware Navy #976;SCF ;198.80;86.83
2359601;Durable Hardware Purple #653;SCF ;218.80;95.56
2359602;Modern Hardware White #444;SCF ;218.80;95.56
2359603;High-Quality Hardware Olive #145;SCF ;218.80;95.56
2359604;Practical Hardware Blue #831;SCF ;218.80;95.56
2359605;Fun Hardware Olive #679;SCF ;218.80;95.56
2359625;Powerful Hardware Magenta #534;SCF ;218.80;95.56
2359629;Stylish Hardware Navy #133;SCF ;218.80;95.56
2359630;Stylish Hardware White #564;SCF ;218.80;95.56
2359746;Stylish Hardware Magenta #851;SCF ;239.90;156.65
2359748;Useful Hardware Purple #297;SCF ;239.90;156.64
2360000;Powerful Home Appliances Silver #856;CSF ;279.90;130.91
2366200;Fun Power Tools Red #267;OJP ;520.00;284.80
2366300;Elegant Power Tools Pink #925;OJP ;520.00;237.31
2366404;Innovative Power Tools Brown #870;OJP ;542.00;284.80
2368600;Elegant Beauty Products Purple #790;MCT ;166.00;74.15
2368700;Powerful Beauty Products Navy #31;MCT ;166.00;74.15
2370500;Sophisticated Automotive Parts and Accessories Navy #792;DLN ;29.90;14.01
2370501;Elegant Automotive Parts and Accessories Silver #894;DLN ;29.90;12.58
2374500;Stylish Grocery Items Olive #543;19  ;248.00;114.06
2374600;Sustainable Books Gold #468;49  ;512.00;288.72
2374700;Sustainable Books Orange #409;49  ;512.00;224.25
2375000;Eco-Friendly Books Black #805;49  ;512.00;288.72
2375100;High-Quality Books Silver #249;49  ;512.00;224.25
2375500;Beautiful Books Cyan #247;49  ;512.00;288.72
2375600;Luxurious Books Gold #363;49  ;512.00;288.72
2376600;Practical Books Blue #681;49  ;601.50;299.37
2376700;Powerful Books Red #634;49  ;601.50;342.60
2376800;Fun Books Teal #273;49  ;601.50;385.43
2376900;Practical Books Black #679;49  ;601.50;353.61
2377700;Useful Beauty Products Cyan #611;MCT ;166.00;74.15
2377900;Stylish Beauty Products Pink #689;MCT ;115.00;51.33
2379300;Sophisticated Electronics White #115;27  ;336.00;143.91
2379800;Powerful Electronics Silver #602;27  ;412.60;185.08
2380100;Eco-Friendly Electronics Purple #848;27  ;369.80;154.83
2385400;Practical Automotive Parts and Accessories Silver #187;DLN ;29.90;12.58
2388300;Powerful Arts and Crafts Maroon #239;ROHO;699.00;339.15
2389600;Elegant Outdoor Gear Green #21;0333;6999.00;4256.74
2389702;Beautiful Outdoor Gear Teal #452;0333;11999.00;7864.83
2390000;Comfortable Beauty Products Green #79;MCT ;128.00;55.04
2392200;Beautiful Electronics Orange #525;27  ;250.00;133.06
2392300;High-Quality Electronics Navy #547;27  ;250.00;133.06
2392400;Fun Electronics Olive #791;27  ;250.00;133.06
2393300;Modern Musical Accessories Pink #743;CSFC;307.60;130.91
2398700;Eco-Friendly Automotive Parts and Accessories Teal #341;DLN ;29.90;16.50
2402605;Sophisticated Home Appliances Orange #628;CSF ;318.10;105.60
2402610;Long-Lasting Home Appliances Maroon #153;CSF ;318.10;105.60
2402700;Innovative Home Appliances Black #580;CSF ;318.10;105.60
2403000;Delicious Home Appliances Red #849;CSF ;318.10;105.60
2406100;Beautiful Home Appliances Yellow #374;CSF ;272.30;139.64
2406800;Sustainable Home Appliances Red #311;CSF ;272.30;139.64
2407200;Practical Home Appliances Gray #179;CSF ;272.30;139.64
2413501;Comfortable Home Appliances Cyan #661;CSF ;266.60;113.46
2422900;Versatile Lighting Cyan #794;CS  ;338.40;144.00
2422901;Fun Lighting Gold #330;CS  ;338.40;144.00
2422907;Modern Lighting Magenta #197;CS  ;338.40;144.00
2423000;Comfortable Lighting White #544;CS  ;338.40;144.00
2423500;Durable Lighting Navy #732;CS  ;338.40;120.00
2423600;Sophisticated Lighting Teal #27;CS  ;338.40;144.00
2423700;High-Quality Lighting Red #28;CS  ;338.40;144.00
2424303;Modern Lighting Magenta #391;CS  ;307.60;130.91
2425910;Useful Lighting Silver #109;CS  ;379.40;161.45
2425912;Elegant Lighting Gray #483;CS  ;379.40;130.91
2425914;Long-Lasting Lighting Navy #289;CS  ;379.40;161.45
2426000;Elegant Lighting Black #559;CS  ;379.40;130.92
2426400;Elegant Lighting Black #264;CS  ;379.40;130.92
2427600;Beautiful Lighting Blue #411;CS  ;256.30;109.09
2432612;Beautiful Musical Accessories Pink #286;CSFC;358.90;152.73
2432614;Long-Lasting Musical Accessories Cyan #236;CSFC;297.90;138.29
2432616;Innovative Musical Accessories Silver #609;CSFC;297.90;138.29
2432618;Useful Musical Accessories Purple #583;CSFC;297.90;138.29
2432700;Versatile Lighting Olive #384;CS  ;369.10;157.09
2432907;Powerful Books Gold #518;CSMC;349.90;146.67
2432908;Comfortable Books Blue #656;CSMC;349.90;146.67
2432910;Long-Lasting Books Red #281;CSMC;349.90;146.67
2432911;Practical Books Purple #767;CSMC;349.90;146.67
2432912;Stylish Books Teal #374;CSMC;349.90;146.67
2432913;Durable Books Silver #234;CSMC;349.90;146.67
2432914;Powerful Books Brown #441;CSMC;349.90;146.67
2432915;Beautiful Books Purple #43;CSMC;349.90;146.67
2432916;Elegant Books Magenta #537;CSMC;349.90;146.67
2432917;High-Quality Books Navy #900;CSMC;349.90;146.67
2432920;Elegant Books Silver #252;CSMC;349.90;146.67
2432927;Comfortable Books Yellow #720;CSMC;358.90;152.73
